run_accession	sample_title
ERR2092261	10317.000067699
ERR2092262	10317.000067700
ERR2092263	10317.000067705
ERR2092264	10317.000067706
ERR2092265	10317.000067707
ERR2092266	10317.000067708
ERR2092267	10317.000067709
ERR2092268	10317.000067710
ERR2092269	10317.000067711
ERR2092270	10317.000067712
ERR2092271	10317.000067713
ERR2092272	10317.000067714
ERR2092273	10317.000067715
ERR2092274	10317.000067716
ERR2092275	10317.000067717
ERR2092276	10317.000067718
ERR2092277	10317.000067719
ERR2092278	10317.000067733
ERR2092279	10317.000067734
ERR2092280	10317.000067735
ERR2092281	10317.000067736
ERR2092282	10317.000067737
ERR2092283	10317.000067739
ERR2092284	10317.000067741
ERR2092285	10317.000067742
ERR2092286	10317.000067743
ERR2092287	10317.000067744
ERR2092288	10317.000067745
ERR2092289	10317.000067746
ERR2092290	10317.000067747
ERR2092291	10317.000067748
ERR2092292	10317.000067749
ERR2092293	10317.000067768
ERR2092294	10317.000067770
ERR2092295	10317.000067771
ERR2092296	10317.000067772
ERR2092297	10317.000067777
ERR2092298	10317.000067779
ERR2092299	10317.000067780
ERR2092300	10317.000067788
ERR2092301	10317.000067790
ERR2092302	10317.000067791
ERR2092303	10317.000067792
ERR2092304	10317.000067793
ERR2092305	10317.000067794
ERR2092306	10317.000067795
ERR2092307	10317.000067796
ERR2092308	10317.000067797
ERR2092309	10317.000067798
ERR2092310	10317.000067799
ERR2092311	10317.000067800
ERR2092312	10317.000067802
ERR2092313	10317.000067805
ERR2092314	10317.000067806
ERR2092315	10317.000067807
ERR2092316	10317.000067808
ERR2092317	10317.000067809
ERR2092318	10317.000067810
ERR2092319	10317.000067811
ERR2092320	10317.000067812
ERR2092321	10317.000067813
ERR2092322	10317.000067817
ERR2092323	10317.000067818
ERR2092324	10317.000067819
ERR2092325	10317.000067820
ERR2092326	10317.000067821
ERR2092327	10317.000067822
ERR2092328	10317.000067823
ERR2092329	10317.000067824
ERR2092330	10317.000067825
ERR2092331	10317.000067826
ERR2092332	10317.000067827
ERR2092333	10317.000067828
ERR2092334	10317.000067841
ERR2092335	10317.000067842
ERR2092336	10317.000067843
ERR2092337	10317.000067844
ERR2092338	10317.000067849
ERR2092339	10317.000067850
ERR2092340	10317.000067851
ERR2092341	10317.000067852
ERR2092342	10317.000067857
ERR2092343	10317.000067858
ERR2092344	10317.000067868
ERR2092345	10317.000067890
ERR2092346	10317.000067893
ERR2092347	10317.000067896
ERR2092348	10317.000067910
ERR2092349	10317.000067912
ERR2092350	10317.000067914
ERR2092351	10317.000067916
ERR2092352	10317.000067917
ERR2092353	10317.000067918
ERR2092354	10317.000067919
ERR2092355	10317.000067920
ERR2092356	10317.000067921
ERR2092357	10317.000067922
ERR2092358	10317.000067925
ERR2092359	10317.000067926
ERR2092360	10317.000067929
ERR2092361	10317.000067930
ERR2092362	10317.000067932
ERR2092363	10317.000067933
ERR2092364	10317.000067934
ERR2092365	10317.000067935
ERR2092366	10317.000067936
ERR2092367	10317.000067937
ERR2092368	10317.000067938
ERR2092369	10317.000067952
ERR2092370	10317.000067957
ERR2092371	10317.000067958
ERR2092372	10317.000067959
ERR2092373	10317.000067960
ERR2092374	10317.000067961
ERR2092375	10317.000067965
ERR2092376	10317.000067966
ERR2092377	10317.000067967
ERR2092378	10317.000067968
ERR2092379	10317.000067969
ERR2092380	10317.000067970
ERR2092381	10317.000067980
ERR2092382	10317.000067981
ERR2092383	10317.000067982
ERR2092384	10317.000067984
ERR2092385	10317.000067985
ERR2092386	10317.000067986
ERR2092387	10317.000067987
ERR2092388	10317.000067988
ERR2092389	10317.000067989
ERR2092390	10317.000067990
ERR2092391	10317.000067991
ERR2092392	10317.000067992
ERR2092393	10317.000067993
ERR2092394	10317.000067994
ERR2092395	10317.000067995
ERR2092396	10317.000067996
ERR2092397	10317.000067997
ERR2092398	10317.000067998
ERR2092399	10317.000067999
ERR2092400	10317.000068000
ERR2092401	10317.000068001
ERR2092402	10317.000068002
ERR2092403	10317.000068005
ERR2092404	10317.000068007
ERR2092405	10317.000068009
ERR2092406	10317.000068010
ERR2092407	10317.000068012
ERR2092408	10317.000068013
ERR2092409	10317.000068014
ERR2092410	10317.000068017
ERR2092411	10317.000068018
ERR2092412	10317.000068019
ERR2092413	10317.000068020
ERR2092414	10317.000068021
ERR2092415	10317.000068023
ERR2092416	10317.000068024
ERR2092417	10317.000068025
ERR2092418	10317.000068026
ERR2092419	10317.000068041
ERR2092420	10317.000068042
ERR2092421	10317.000068043
ERR2092422	10317.000068057
ERR2092423	10317.000068058
ERR2092424	10317.000068059
ERR2092425	10317.000068060
ERR2092426	10317.000068062
ERR2092427	10317.000068063
ERR2092428	10317.000068064
ERR2092429	10317.000068069
ERR2092430	10317.000068090
ERR2092431	10317.000068091
ERR2092432	10317.000068093
ERR2092433	10317.000068094
ERR2092434	10317.000068096
ERR2092435	10317.000068097
ERR2092436	10317.000068113
ERR2092437	10317.000068115
ERR2092438	10317.000068116
ERR2092439	10317.000068125
ERR2092440	10317.000068126
ERR2092441	10317.000068127
ERR2092442	10317.000068128
ERR2092443	10317.000068129
ERR2092444	10317.000068131
ERR2092445	10317.000068132
ERR2092446	10317.000068133
ERR2092447	10317.000068140
ERR2092448	10317.000068145
ERR2092449	10317.000068146
ERR2092450	10317.000068147
ERR2092451	10317.000068148
ERR2092452	10317.000068149
ERR2092453	10317.000068150
ERR2092454	10317.000068151
ERR2092455	10317.000068152
ERR2092456	10317.000068153
ERR2092457	10317.000068154
ERR2092458	10317.000068155
ERR2092459	10317.000068233
ERR2092460	10317.000068237
ERR2092461	10317.000068238
ERR2092462	10317.000068316
ERR2092463	10317.000068400
ERR2092464	10317.000069157
ERR2092465	10317.000069160
ERR2092466	10317.000069193
ERR2092467	10317.000069265
ERR2092468	10317.000069294
ERR2092469	10317.000069295
ERR2092470	10317.000069299
ERR2092471	10317.000069300
ERR2092472	10317.000069306
ERR2092473	10317.000069307
ERR2092474	10317.000069317
ERR2092475	10317.000069381
ERR2092476	10317.000069619
ERR2092477	10317.BLANK1.1A.ragFerm
ERR2092478	10317.BLANK1.1D.ragFerm
ERR2092479	10317.BLANK1.1H.ragFerm
ERR2092480	10317.BLANK2.2A.ragFerm
ERR2092481	10317.BLANK2.2B.ragFerm
ERR2092482	10317.BLANK2.2D.ragFerm
ERR2092483	10317.BLANK2.2F.ragFerm
ERR2092484	10317.BLANK3.3B.ragFerm
ERR2092485	10317.BLANK3.3E.ragFerm
ERR2092486	10317.BLANK3.3G.ragFerm
ERR2092487	10317.BLANK3.3H.ragFerm
ERR2092488	10317.BLANK4.4A.ragFerm
ERR2092489	10317.BLANK4.4C.ragFerm
ERR2092490	10317.BLANK4.4D.ragFerm
ERR2092491	10317.BLANK4.4E.ragFerm
ERR2092492	10317.BLANK4.4F.ragFerm
ERR2092493	10317.BLANK4.4G.ragFerm
ERR2092494	10317.BLANK5.5A.ragFerm
ERR2092495	10317.BLANK5.5C.ragFerm
ERR2092496	10317.BLANK5.5E.ragFerm
ERR2092497	10317.BLANK5.5F.ragFerm
ERR2092498	10317.BLANK5.5H.ragFerm
ERR2092499	10317.BLANK6.6B.ragFerm
ERR2092500	10317.BLANK6.6C.ragFerm
ERR2092501	10317.BLANK6.6D.ragFerm
ERR2092502	10317.BLANK6.6E.ragFerm
ERR2092503	10317.BLANK6.6H.ragFerm
ERR2092504	10317.000007195
ERR2092505	10317.000007200
ERR2092506	10317.000007201
ERR2092507	10317.000007202
ERR2092508	10317.000007203
ERR2092509	10317.000007215
ERR2092510	10317.000007216
ERR2092511	10317.000007218
ERR2092512	10317.000007219
ERR2092513	10317.000007220
ERR2092514	10317.000007221
ERR2092515	10317.000007223
ERR2092516	10317.000007224
ERR2092517	10317.000007225
ERR2092518	10317.000007226
ERR2092519	10317.000007228
ERR2092520	10317.000007229
ERR2092521	10317.000007230
ERR2092522	10317.000007231
ERR2092523	10317.000007232
ERR2092524	10317.000007233
ERR2092525	10317.000007234
ERR2092526	10317.000007236
ERR2092527	10317.000007237
ERR2092528	10317.000007238
ERR2092529	10317.000007239
ERR2092530	10317.000007264
ERR2092531	10317.000007265
ERR2092532	10317.000007266
ERR2092533	10317.000007267
ERR2092534	10317.000007275
ERR2092535	10317.000007276
ERR2092536	10317.000007279
ERR2092537	10317.000007280
ERR2092538	10317.000007282
ERR2092539	10317.000007283
ERR2092540	10317.000007284
ERR2092541	10317.000007285
ERR2092542	10317.000007287
ERR2092543	10317.000007288
ERR2092544	10317.000007289
ERR2092545	10317.000007305
ERR2092546	10317.000007307
ERR2092547	10317.000007308
ERR2092548	10317.000007312
ERR2092549	10317.000007314
ERR2092550	10317.000007316
ERR2092551	10317.000007319
ERR2092552	10317.000007320
ERR2092553	10317.000007322
ERR2092554	10317.000007323
ERR2092555	10317.000007324
ERR2092556	10317.000007325
ERR2092557	10317.000007326
ERR2092558	10317.000007327
ERR2092559	10317.000007328
ERR2092560	10317.000007332
ERR2092561	10317.000007337
ERR2092562	10317.000007338
ERR2092563	10317.000007341
ERR2092564	10317.000007342
ERR2092565	10317.000007343
ERR2092566	10317.000007344
ERR2092567	10317.000007346
ERR2092568	10317.000007347
ERR2092569	10317.000007348
ERR2092570	10317.000007349
ERR2092571	10317.000007367
ERR2092572	10317.000007370
ERR2092573	10317.000007371
ERR2092574	10317.000007372
ERR2092575	10317.000007374
ERR2092576	10317.000007379
ERR2092577	10317.000007384
ERR2092578	10317.000007385
ERR2092579	10317.000007386
ERR2092580	10317.000007387
ERR2092581	10317.000007389
ERR2092582	10317.000007410
ERR2092583	10317.000007412
ERR2092584	10317.000007413
ERR2092585	10317.000007414
ERR2092586	10317.000007425
ERR2092587	10317.000007428
ERR2092588	10317.000007429
ERR2092589	10317.000007435
ERR2092590	10317.000007436
ERR2092591	10317.000007437
ERR2092592	10317.000007438
ERR2092593	10317.000007439
ERR2092594	10317.000007440
ERR2092595	10317.000007441
ERR2092596	10317.000007442
ERR2092597	10317.000007443
ERR2092598	10317.000007445
ERR2092599	10317.000007446
ERR2092600	10317.000007447
ERR2092601	10317.000007450
ERR2092602	10317.000007453
ERR2092603	10317.000007454
ERR2092604	10317.000007455
ERR2092605	10317.000007457
ERR2092606	10317.000007460
ERR2092607	10317.000007461
ERR2092608	10317.000007465
ERR2092609	10317.000007466
ERR2092610	10317.000007469
ERR2092611	10317.000007471
ERR2092612	10317.000007472
ERR2092613	10317.000007473
ERR2092614	10317.000007475
ERR2092615	10317.000007477
ERR2092616	10317.000007479
ERR2092617	10317.000007480
ERR2092618	10317.000007481
ERR2092619	10317.000007484
ERR2092620	10317.000007485
ERR2092621	10317.000007487
ERR2092622	10317.000007500
ERR2092623	10317.000007501
ERR2092624	10317.000007503
ERR2092625	10317.000007504
ERR2092626	10317.000007505
ERR2092627	10317.000007507
ERR2092628	10317.000007508
ERR2092629	10317.000007509
ERR2092630	10317.000007510
ERR2092631	10317.000007512
ERR2092632	10317.000007513
ERR2092633	10317.000007514
ERR2092634	10317.000007515
ERR2092635	10317.000007516
ERR2092636	10317.000007517
ERR2092637	10317.000007519
ERR2092638	10317.000007520
ERR2092639	10317.000007523
ERR2092640	10317.000007524
ERR2092641	10317.000007570
ERR2092642	10317.000007571
ERR2092643	10317.000007572
ERR2092644	10317.000007574
ERR2092645	10317.000007580
ERR2092646	10317.000007593
ERR2092647	10317.000007594
ERR2092648	10317.000007596
ERR2092649	10317.000007597
ERR2092650	10317.000007600
ERR2092651	10317.000007601
ERR2092652	10317.000007603
ERR2092653	10317.000010351
ERR2092654	10317.000010354
ERR2092655	10317.000010357
ERR2092656	10317.000010390
ERR2092657	10317.000010391
ERR2092658	10317.000010392
ERR2092659	10317.000010393
ERR2092660	10317.000010395
ERR2092661	10317.000010396
ERR2092662	10317.000010397
ERR2092663	10317.000010398
ERR2092664	10317.000010399
ERR2092665	10317.000010401
ERR2092666	10317.000010402
ERR2092667	10317.000010403
ERR2092668	10317.000010404
ERR2092669	10317.000010405
ERR2092670	10317.000010406
ERR2092671	10317.000010408
ERR2092672	10317.000010409
ERR2092673	10317.000010420
ERR2092674	10317.000010438
ERR2092675	10317.000010439
ERR2092676	10317.000010444
ERR2092677	10317.000010446
ERR2092678	10317.000010447
ERR2092679	10317.000010464
ERR2092680	10317.000010465
ERR2092681	10317.000010467
ERR2092682	10317.000010470
ERR2092683	10317.000010471
ERR2092684	10317.000010473
ERR2092685	10317.000010474
ERR2092686	10317.000012419
ERR2092687	10317.000012421
ERR2092688	10317.000012422
ERR2092689	10317.000012434
ERR2092690	10317.000012435
ERR2092691	10317.000012436
ERR2092692	10317.000012437
ERR2092693	10317.000012438
ERR2092694	10317.000012439
ERR2092695	10317.000012469
ERR2092696	10317.000012471
ERR2092697	10317.000012474
ERR2092698	10317.000012509
ERR2092699	10317.000012510
ERR2092700	10317.000012511
ERR2092701	10317.000012513
ERR2092702	10317.000012514
ERR2092703	10317.000012515
ERR2092704	10317.000012516
ERR2092705	10317.000012517
ERR2092706	10317.000012518
ERR2092707	10317.000012523
ERR2092708	10317.000012525
ERR2092709	10317.000012528
ERR2092710	10317.000012540
ERR2092711	10317.000012541
ERR2092712	10317.000012542
ERR2092713	10317.000012549
ERR2092714	10317.000012551
ERR2092715	10317.000012553
ERR2092716	10317.000012588
ERR2092717	10317.000012600
ERR2092718	10317.000012605
ERR2092719	10317.000012607
ERR2092720	10317.000012608
ERR2092721	10317.000012610
ERR2092722	10317.000012611
ERR2092723	10317.000012627
ERR2092724	10317.000012689
ERR2092725	10317.000012690
ERR2092726	10317.000012693
ERR2092727	10317.000012696
ERR2092728	10317.000012697
ERR2092729	10317.000012699
ERR2092730	10317.000012742
ERR2092731	10317.000012744
ERR2092732	10317.000012804
ERR2092733	10317.000012806
ERR2092734	10317.000012814
ERR2092735	10317.000012816
ERR2092736	10317.000012817
ERR2092737	10317.000012818
ERR2092738	10317.000012819
ERR2092739	10317.000012821
ERR2092740	10317.000012823
ERR2092741	10317.000012824
ERR2092742	10317.000012825
ERR2092743	10317.000012828
ERR2092744	10317.000012830
ERR2092745	10317.000012849
ERR2092746	10317.000012857
ERR2092747	10317.000012858
ERR2092748	10317.000012861
ERR2092749	10317.000012863
ERR2092750	10317.000012864
ERR2092751	10317.000015678
ERR2092752	10317.000015707
ERR2092753	10317.000015708
ERR2092754	10317.000015745
ERR2092755	10317.000015748
ERR2092756	10317.000015777
ERR2092757	10317.000015781
ERR2092758	10317.blank2.ragOffice1
ERR2092759	10317.blank3.ragOffice1
ERR2092760	10317.blank4.ragOffice1
ERR2238568	10317.000001062
ERR2238569	10317.000001079
ERR2238570	10317.000001127
ERR2238571	10317.000001321
ERR2238572	10317.000001477
ERR2238573	10317.000001778
ERR2238574	10317.000001792
ERR2238575	10317.000001805
ERR2238576	10317.000001965
ERR2238577	10317.000002063
ERR2238578	10317.000002100
ERR2238579	10317.000002184
ERR2238580	10317.000002467
ERR2238581	10317.000002468
ERR2238582	10317.000002703
ERR2238583	10317.000002793
ERR2238584	10317.000002921
ERR2238585	10317.000002922
ERR2238586	10317.000003137
ERR2238587	10317.000003817
ERR2238588	10317.000003830
ERR2238589	10317.000003952
ERR2238590	10317.000003982
ERR2238591	10317.000004226
ERR2238592	10317.000004596
ERR2238593	10317.000004692
ERR2238594	10317.000004765
ERR2238595	10317.000004775
ERR2238596	10317.000004786
ERR2238597	10317.000004787
ERR2238598	10317.000004792
ERR2238599	10317.000004793
ERR2238600	10317.000004878
ERR2238601	10317.000004922
ERR2238602	10317.000004923
ERR2238603	10317.000005782
ERR2238604	10317.000005814
ERR2238605	10317.000005907
ERR2238606	10317.000005918
ERR2238607	10317.000005930
ERR2238608	10317.000005936
ERR2238609	10317.000006942
ERR2238610	10317.000006943
ERR2238611	10317.000006949
ERR2238612	10317.000007068
ERR2238613	10317.000020655
ERR2238614	10317.000020656
ERR2238615	10317.000020750
ERR2238616	10317.000022184
ERR2238617	10317.000022185
ERR2238618	10317.000022186
ERR2238619	10317.000023609
ERR2238620	10317.000023629
ERR2238621	10317.000023630
ERR2238622	10317.000030509
ERR2238623	10317.000031782
ERR2238624	10317.000033155
ERR2238625	10317.000039720
ERR2238626	10317.000039733
ERR2238627	10317.000039736
ERR2238628	10317.000041291
ERR2238629	10317.000041690
ERR2238630	10317.000042875
ERR2238631	10317.000042876
ERR2238632	10317.000047491
ERR2238633	10317.000047586
ERR2238634	10317.000047673
ERR2238635	10317.000050197
ERR2238636	10317.000050198
ERR2238637	10317.000050260
ERR2238638	10317.000052243
ERR2238639	10317.000052323
ERR2238640	10317.000054045
ERR2238641	10317.000054049
ERR2238642	10317.000054185
ERR2238643	10317.000054187
ERR2238644	10317.000054188
ERR2238645	10317.000054189
ERR2238646	10317.000054191
ERR2238647	10317.000054192
ERR2238648	10317.000058708
ERR2238649	10317.000058722
ERR2238650	10317.000058737
ERR2238651	10317.000058744
ERR2238652	10317.000058746
ERR2238653	10317.000058750
ERR2238654	10317.000058751
ERR2238655	10317.000058752
ERR2238656	10317.000058757
ERR2238657	10317.000058780
ERR2238658	10317.000058798
ERR2238659	10317.000058808
ERR2238660	10317.000058816
ERR2238661	10317.000058822
ERR2238662	10317.000059047
ERR2238663	10317.000059079
ERR2238664	10317.000059958
ERR2238665	10317.000059987
ERR2238666	10317.000060001
ERR2238667	10317.000060052
ERR2238668	10317.000060053
ERR2238669	10317.000062098
ERR2238670	10317.000062099
ERR2238671	10317.000062116
ERR2238672	10317.000062117
ERR2238673	10317.000062125
ERR2238674	10317.000062130
ERR2238675	10317.000062136
ERR2238676	10317.000062137
ERR2238677	10317.000062144
ERR2238678	10317.000062145
ERR2238679	10317.000062154
ERR2238680	10317.000062155
ERR2238681	10317.000063078
ERR2238682	10317.000065445
ERR2238683	10317.000065542
ERR2238684	10317.000065557
ERR2238685	10317.000065558
ERR2238686	10317.000065565
ERR2238687	10317.000065566
ERR2238688	10317.000065568
ERR2238689	10317.000065576
ERR2238690	10317.000065591
ERR2238691	10317.000065667
ERR2238692	10317.000065674
ERR2238693	10317.000065893
ERR2238694	10317.000065978
ERR2238695	10317.000065979
ERR2238696	10317.000065980
ERR2238697	10317.000065982
ERR2238698	10317.000066470
ERR2238699	10317.000066603
ERR2238700	10317.000066615
ERR2238701	10317.000066617
ERR2238702	10317.000066621
ERR2238703	10317.000066622
ERR2238704	10317.000066626
ERR2238705	10317.000066637
ERR2238706	10317.000066639
ERR2238707	10317.000066642
ERR2238708	10317.000066665
ERR2238709	10317.000066894
ERR2238710	10317.000068271
ERR2238711	10317.000068304
ERR2238712	10317.000068473
ERR2238713	10317.000069152
ERR2238714	10317.000069162
ERR2238715	10317.000069199
ERR2238716	10317.000069200
ERR2238717	10317.000069208
ERR2238718	10317.000069210
ERR2238719	10317.000069219
ERR2238720	10317.000069309
ERR2238721	10317.000069314
ERR2238722	10317.000069315
ERR2238723	10317.000069318
ERR2238724	10317.000069385
ERR2238725	10317.000069388
ERR2238726	10317.000069390
ERR2238727	10317.000069425
ERR2238728	10317.000069426
ERR2238729	10317.000069437
ERR2238730	10317.000069438
ERR2238731	10317.000069594
ERR2238732	10317.000069610
ERR2238733	10317.000069613
ERR2238734	10317.000069616
ERR2238735	10317.000069625
ERR2238736	10317.000069630
ERR2238737	10317.000069637
ERR2238738	10317.000069639
ERR2238739	10317.000069641
ERR2238740	10317.000069644
ERR2238741	10317.000069658
ERR2238742	10317.000069664
ERR2238743	10317.000069684
ERR2238744	10317.000069685
ERR2238745	10317.000069687
ERR2238746	10317.000069698
ERR2238747	10317.000069821
ERR2238748	10317.000070620
ERR2238749	10317.000070621
ERR2238750	10317.000070622
ERR2238751	10317.000070625
ERR2238752	10317.000071387
ERR2238753	10317.000071390
ERR2238754	10317.000071408
ERR2238755	10317.000071410
ERR2238756	10317.000071425
ERR2238757	10317.000071444
ERR2238758	10317.BLANK.A12.IS
ERR2238759	10317.BLANK.A4.IS
ERR2238760	10317.BLANK.A7.IS
ERR2238761	10317.BLANK.B12.IS
ERR2238762	10317.BLANK.B4.IS
ERR2238763	10317.BLANK.B7.IS
ERR2238764	10317.BLANK.C12.IS
ERR2238765	10317.BLANK.C4.IS
ERR2238766	10317.BLANK.C7.IS
ERR2238767	10317.BLANK.D12.IS
ERR2238768	10317.BLANK.D4.IS
ERR2238769	10317.BLANK.D7.IS
ERR2238770	10317.BLANK.E12.IS
ERR2238771	10317.BLANK.F12.IS
ERR2238772	10317.BLANK.G12.IS
ERR2238773	10317.BLANK.H12.IS
ERR2239093	10317.000001062
ERR2239094	10317.000001079
ERR2239095	10317.000001127
ERR2239096	10317.000001184
ERR2239097	10317.000001208
ERR2239098	10317.000001230
ERR2239099	10317.000001321
ERR2239100	10317.000001379
ERR2239101	10317.000001477
ERR2239102	10317.000001533
ERR2239103	10317.000001618
ERR2239104	10317.000001778
ERR2239105	10317.000001792
ERR2239106	10317.000001805
ERR2239107	10317.000001820
ERR2239108	10317.000001862
ERR2239109	10317.000001895
ERR2239110	10317.000001965
ERR2239111	10317.000002063
ERR2239112	10317.000002099
ERR2239113	10317.000002100
ERR2239114	10317.000002159
ERR2239115	10317.000002184
ERR2239116	10317.000002198
ERR2239117	10317.000002222
ERR2239118	10317.000002326
ERR2239119	10317.000002414
ERR2239120	10317.000002449
ERR2239121	10317.000002450
ERR2239122	10317.000002465
ERR2239123	10317.000002467
ERR2239124	10317.000002468
ERR2239125	10317.000002665
ERR2239126	10317.000002703
ERR2239127	10317.000002752
ERR2239128	10317.000002793
ERR2239129	10317.000002860
ERR2239130	10317.000002921
ERR2239131	10317.000002922
ERR2239132	10317.000003001
ERR2239133	10317.000003137
ERR2239134	10317.000003168
ERR2239135	10317.000003172
ERR2239136	10317.000003173
ERR2239137	10317.000003175
ERR2239138	10317.000003215
ERR2239139	10317.000003280
ERR2239140	10317.000003386
ERR2239141	10317.000003424
ERR2239142	10317.000003425
ERR2239143	10317.000003714
ERR2239144	10317.000003715
ERR2239145	10317.000003716
ERR2239146	10317.000003817
ERR2239147	10317.000003830
ERR2239148	10317.000003952
ERR2239149	10317.000003981
ERR2239150	10317.000004220
ERR2239151	10317.000004225
ERR2239152	10317.000004226
ERR2239153	10317.000004596
ERR2239154	10317.000004650
ERR2239155	10317.000004657
ERR2239156	10317.000004692
ERR2239157	10317.000004734
ERR2239158	10317.000004765
ERR2239159	10317.000004775
ERR2239160	10317.000004786
ERR2239161	10317.000004787
ERR2239162	10317.000004792
ERR2239163	10317.000004793
ERR2239164	10317.000004806
ERR2239165	10317.000004878
ERR2239166	10317.000004881
ERR2239167	10317.000004922
ERR2239168	10317.000004923
ERR2239169	10317.000005038
ERR2239170	10317.000005068
ERR2239171	10317.000005423
ERR2239172	10317.000005732
ERR2239173	10317.000005782
ERR2239174	10317.000005799
ERR2239175	10317.000005814
ERR2239176	10317.000005907
ERR2239177	10317.000005918
ERR2239178	10317.000005930
ERR2239179	10317.000005936
ERR2239180	10317.000005937
ERR2239181	10317.000005970
ERR2239182	10317.000006941
ERR2239183	10317.000006942
ERR2239184	10317.000006943
ERR2239185	10317.000006949
ERR2239186	10317.000007068
ERR2239187	10317.000009138
ERR2239188	10317.000009353a
ERR2239189	10317.000010953
ERR2239190	10317.000013555
ERR2239191	10317.000013618
ERR2239192	10317.000014142
ERR2239193	10317.000014356
ERR2239194	10317.000014407
ERR2239195	10317.000014563
ERR2239196	10317.000014648
ERR2239197	10317.000015623
ERR2239198	10317.000017080
ERR2239199	10317.000017084
ERR2239200	10317.000017092
ERR2239201	10317.000017093
ERR2239202	10317.000017118
ERR2239203	10317.000018404
ERR2239204	10317.000018412
ERR2239205	10317.000020515
ERR2239206	10317.000020538
ERR2239207	10317.000020562
ERR2239208	10317.000020655
ERR2239209	10317.000020656
ERR2239210	10317.000020681
ERR2239211	10317.000020706
ERR2239212	10317.000020750
ERR2239213	10317.000020788
ERR2239214	10317.000021950
ERR2239215	10317.000022159
ERR2239216	10317.000022431
ERR2239217	10317.000022541
ERR2239218	10317.000022591
ERR2239219	10317.000022606
ERR2239220	10317.000022638
ERR2239221	10317.000022663
ERR2239222	10317.000022676
ERR2239223	10317.000022951
ERR2239224	10317.000022959
ERR2239225	10317.000022965
ERR2239226	10317.000023203
ERR2239227	10317.000023230
ERR2239228	10317.000023231
ERR2239229	10317.000023840
ERR2239230	10317.000023928
ERR2239231	10317.000023984
ERR2239232	10317.000026002
ERR2239233	10317.000026014
ERR2239234	10317.000026076
ERR2239235	10317.000026083
ERR2239236	10317.000026116
ERR2239237	10317.000026122
ERR2239238	10317.000026124
ERR2239239	10317.000026143
ERR2239240	10317.000026521
ERR2239241	10317.000026661
ERR2239242	10317.000027623
ERR2239243	10317.000027643
ERR2239244	10317.000027659
ERR2239245	10317.000027670
ERR2239246	10317.000027899
ERR2239247	10317.000028089
ERR2239248	10317.000028107
ERR2239249	10317.000028118
ERR2239250	10317.000028169
ERR2239251	10317.000028187
ERR2239252	10317.000028278
ERR2239253	10317.000028463
ERR2239254	10317.000028663
ERR2239255	10317.000028719
ERR2239256	10317.000028744
ERR2239257	10317.000028831
ERR2239258	10317.000028841
ERR2239259	10317.000029161
ERR2239260	10317.000029164
ERR2239261	10317.000029298
ERR2239262	10317.000029312
ERR2239263	10317.000029313
ERR2239264	10317.000029322
ERR2239265	10317.000029396
ERR2239266	10317.000029407
ERR2239267	10317.000029425
ERR2239268	10317.000029452
ERR2239269	10317.000029455
ERR2239270	10317.000029477
ERR2239271	10317.000029485
ERR2239272	10317.000029490
ERR2239273	10317.000029504
ERR2239274	10317.000029535
ERR2239275	10317.000029541
ERR2239276	10317.000029998
ERR2239277	10317.000030082
ERR2239278	10317.000030120
ERR2239279	10317.000030146
ERR2239280	10317.000030210
ERR2239281	10317.000030233
ERR2239282	10317.000030310
ERR2239283	10317.000030342
ERR2239284	10317.000030362
ERR2239285	10317.000030370
ERR2239286	10317.000030509
ERR2239287	10317.000030736
ERR2239288	10317.000030742
ERR2239289	10317.000030763
ERR2239290	10317.000030774
ERR2239291	10317.000030993
ERR2239292	10317.000031006
ERR2239293	10317.000031085
ERR2239294	10317.000031295
ERR2239295	10317.000031463
ERR2239296	10317.000031479
ERR2239297	10317.000031515
ERR2239298	10317.000031782
ERR2239299	10317.000031790
ERR2239300	10317.000031904
ERR2239301	10317.000033155
ERR2239302	10317.000033797
ERR2239303	10317.000033799
ERR2239304	10317.000034123
ERR2239305	10317.000035416
ERR2239306	10317.000035484
ERR2239307	10317.000036157
ERR2239308	10317.000036865
ERR2239309	10317.000036876
ERR2239310	10317.000036963
ERR2239311	10317.000039714
ERR2239312	10317.000040350
ERR2239313	10317.000040357
ERR2239314	10317.000040372
ERR2239315	10317.000041690
ERR2239316	10317.000042875
ERR2239317	10317.000042876
ERR2239318	10317.000047491
ERR2239319	10317.000047586
ERR2239320	10317.000047673
ERR2239321	10317.000048392
ERR2239322	10317.000048393
ERR2239323	10317.000048394
ERR2239324	10317.000048402
ERR2239325	10317.000048404
ERR2239326	10317.000048408
ERR2239327	10317.000050197
ERR2239328	10317.000050198
ERR2239329	10317.000050260
ERR2239330	10317.000054044
ERR2239331	10317.000054045
ERR2239332	10317.000054049
ERR2239333	10317.000054185
ERR2239334	10317.000054187
ERR2239335	10317.000054188
ERR2239336	10317.000054189
ERR2239337	10317.000054190
ERR2239338	10317.000054191
ERR2239339	10317.000054192
ERR2239340	10317.000054287
ERR2239341	10317.000054288
ERR2239342	10317.000058478
ERR2239343	10317.000058722
ERR2239344	10317.000058737
ERR2239345	10317.000058744
ERR2239346	10317.000058746
ERR2239347	10317.000058750
ERR2239348	10317.000058751
ERR2239349	10317.000058752
ERR2239350	10317.000058757
ERR2239351	10317.000058780
ERR2239352	10317.000058798
ERR2239353	10317.000058808
ERR2239354	10317.000058816
